,Date,Mask,Bit Day 1,Bit Day 2,Bit Day 3,Bit Price,Gold Day 1,Gold Day 2,Gold Day 3,Gold Price,Gold Gain,Bit Gain,Gold 20 Days BIAS,Bit 5 Days BIAS,Gold Bull Market,Bit Bull Market,Gold Risk,Bit Risk,Org Bit Price,Org Gold Price,Bit ARIMA,Gold ARIMA
558,558,1,429.1477,418.71286,417.6269,-0.24018515577219435,1222.6542,1225.612,1225.9756,0.08299147996213296,-0.17142857142857038,-0.18078242192091892,-0.45670512489519854,-0.22061026139907053,0.6586891668855994,-0.16560639481677075,-0.5190832879086613,0.21929346963295182,426.856995,1221.0,430.2406867481581,1216.3567887169052
559,559,1,425.80966,428.22433,418.52197,-0.2424950246308406,1221.8787,1223.0127,1225.4022,0.11454717576522544,-0.06153846153846047,-0.16172208888450257,-0.39064004503746563,-0.24407239960681623,0.6465068589153768,-0.15724620452390903,-0.523044194408272,0.2172253418592831,426.203003,1226.0,425.82834078323145,1222.7744073909205
560,560,1,425.9911,425.5746,427.8229,-0.2755858477880544,1223.7499,1221.0797,1221.9865,0.17955190911959562,0.05494505494505503,-0.29088961182058626,-0.2607013537315992,-0.34249634453085054,0.6444839697444296,-0.1883949394567821,-0.5508839117459072,0.263447305659952,416.834015,1236.3,425.9044130352701,1225.50036558305
561,561,1,416.0123,425.74484,425.35458,-0.2701643956425188,1227.2074,1219.83,1217.6958,0.1839697065320287,-0.156043956043954,-0.12927879380510435,-0.23769079891933523,-0.32460952823963674,0.6357325237275755,-0.19336331811691942,-0.54814323349443,0.263859060473127,418.368988,1237.0,415.6620023865474,1232.4627340704485
562,562,1,418.81274,416.2981,425.5007,-0.27085660187500027,1226.7473,1221.6898,1215.4543,0.03628905017355599,-0.6857142857142867,-0.15493381739878956,-0.4681253539312973,-0.30395336298172293,0.5719669487692399,-0.21194818549202532,-0.437216577327045,0.2749852381922482,418.173004,1213.6,419.53981313416057,1237.8530380352497
563,563,0,417.85095,418.53156,416.1511,-0.25705376575330185,1226.7473,1221.6898,1215.4543,0.03628905017355599,-0.17142857142857038,-0.09410760981658436,-0.44028305189238315,-0.2511366724411943,0.5412323636526344,-0.20357967964883783,-0.4154889688940515,0.2571009847533787,422.080994,1213.6,418.437954415924,1237.8530380352497
564,564,0,422.0721,417.58044,418.22287,-0.25882329881680066,1226.7473,1221.6898,1215.4543,0.03628905017355599,-0.17142857142857038,-0.15945465313394377,-0.42435243379904397,-0.24647742272467735,0.5092026068078125,-0.16888726868708015,-0.3898560837813486,0.2273745105289906,421.579987,1213.6,422.61469321290735,1237.8530380352497
565,565,1,420.9773,421.4985,417.27667,-0.256128418850154,1220.7758,1226.5841,1221.8357,0.07541811296939027,-0.0351648351648331,-0.14072043304206294,-0.34888412597343865,-0.2502227473548561,0.45418778490974143,-0.16625385460469955,-0.35681983702215114,0.22596758921576354,422.342987,1219.8,420.8378702530235,1211.41575289259
566,566,1,422.10266,420.65512,421.1443,-0.2493682541765998,1223.4252,1223.7236,1229.2761,0.14799621331650314,0.08131868131868242,-0.12366109334363069,-0.22282210935320573,-0.24229483153908213,0.4432192404175015,-0.14999308164579195,-0.37559817106947513,0.2108439225389651,424.256989,1231.3,421.96193114138185,1223.4085778545875
567,567,1,424.02856,421.74542,420.3867,-0.248414559820487,1227.3174,1226.0797,1226.4435,0.08551593562638082,-0.38901098901098496,-0.1480270496629477,-0.3078124832499898,-0.25319577954298084,0.4056802005231382,-0.16142754649658786,-0.3218717289569708,0.22258264551629003,424.527008,1221.4,424.16038316242106,1231.7018600783913
568,568,1,424.14288,423.61447,421.47476,-0.2514873410741998,1241.3279,1241.5969,1238.7599,0.21615651625118293,0.2835164835164806,-0.16492353297659051,-0.07209264213182368,-0.2660094222237945,0.40983684081814886,-0.17180673765323795,-0.37952800895847394,0.23384293911751475,423.657013,1242.1,424.5240491164183,1219.8052569423055
569,569,1,423.29593,423.8121,423.3169,-0.24546896771812277,1245.9558,1245.7755,1247.8628,0.19974755443357495,-0.22857142857142554,-0.1267739060941589,-0.09393638208056859,-0.2557983859789164,0.33017524957554933,-0.16838494874138343,-0.3017325950030175,0.2288898995475548,425.360992,1239.5,423.9485246835469,1244.9721711417562
570,570,0,425.24286,423.0437,423.5283,-0.26125680015035235,1245.9558,1245.7755,1247.8628,0.19974755443357495,-0.17142857142857038,-0.21828028237441444,-0.08685936683430082,-0.30088166388718357,0.2972369196992972,-0.1823083488035928,-0.27324646703595523,0.24977649496442722,420.890991,1239.5,426.023700961059,1244.9721711417562
571,571,0,420.1882,424.83392,422.77017,-0.25580344034345526,1245.9558,1245.7755,1247.8628,0.19974755443357495,-0.17142857142857038,-0.129144898229913,-0.08382413635321076,-0.2803008773943377,0.26725739375679847,-0.1835020557861189,-0.24654098755080878,0.24650061792087374,422.434998,1239.5,420.4012748118686,1244.9721711417562
572,572,1,422.53625,420.12833,424.5038,-0.25472967018888104,1251.3429,1253.8167,1253.4924,0.2963079835910376,0.16483516483516492,-0.14752317011128172,0.08522386969426332,-0.27315920109035946,0.1860419853036539,-0.2178744040174292,-0.21094058243840108,0.27351594197504037,422.739014,1254.8,422.89266544986265,1235.512505725583
573,573,1,422.36313,422.14594,419.87686,-0.23870168969168137,1255.2308,1254.2122,1257.4672,0.2950457557589141,-0.17582417582417578,-0.08477013494914558,0.061977877981857554,-0.23200562894192847,0.14142616110431516,-0.2074850888033719,-0.16485390511189313,0.25637363972126637,427.277008,1254.6,422.3345671714851,1255.9613796217395
574,574,1,427.27374,422.0138,421.8094,-0.24088803203400633,1246.934,1247.0078,1245.1874,0.23950773114547186,-0.36483516483516276,-0.16120372892803717,-0.0498032425722266,-0.24150024876140688,0.08717959465942082,-0.2069582996132684,-0.08973690598219908,0.2579047345010752,426.65799,1245.8,427.4245513492799,1253.4258958272785
575,575,1,425.9607,426.61835,421.6836,-0.24543361287085408,1236.366,1236.2954,1236.6268,0.164405175134112,-0.43296703296702893,-0.1711039090653099,-0.18913632210258755,-0.26504849452790574,0.027216223904835912,-0.17761388299483516,-0.0031000987045604056,0.23845804013675553,425.371002,1233.9,425.97051294467786,1246.2079056373734
576,576,1,424.9721,425.60266,426.21985,-0.22933847935556018,1229.3038,1228.724,1229.1487,0.1214894288419055,-0.32087912087912385,-0.08448833767539121,-0.2679868549738644,-0.23227530521294834,0.018467884026714176,-0.15531482806456154,0.022911032327862735,0.2131791691659799,429.928009,1227.1,425.32966552491854,1237.4366925031138
577,577,0,429.98355,424.68594,425.27957,-0.21981283451135747,1229.3038,1228.724,1229.1487,0.1214894288419055,-0.17142857142857038,-0.11205618272563313,-0.27135828234404114,-0.22476840455320302,-0.010954249652227355,-0.13561340904593544,0.05057089594165043,0.19529038453002778,432.625,1227.1,430.8743353229691,1237.4366925031138
578,578,0,432.16895,429.35162,424.3777,-0.2242418962261874,1229.3038,1228.724,1229.1487,0.1214894288419055,-0.17142857142857038,-0.17061495455728037,-0.2747280406636742,-0.2469340269269637,-0.03701993930276137,-0.14476389635990927,0.07516284762548886,0.20747030630084495,431.371002,1227.1,432.84761693889817,1237.4366925031138
579,579,1,430.71793,431.57016,428.93228,-0.2316484541727899,1236.8939,1236.3073,1237.3442,0.16692963079835899,-0.013186813186811114,-0.18310955784602595,-0.199479391711015,-0.27483833526192364,-0.049191022349808766,-0.15289407128279886,0.06909341421382931,0.2199937414259503,429.273987,1234.3,431.05344582644926,1227.589863128501
580,580,1,428.79666,430.34467,431.14496,-0.2078218936947307,1257.4717,1256.8328,1257.5847,0.30009466708740984,0.2923076923076964,-0.05204459795715434,0.023693679421525254,-0.2259464257954521,-0.06478283360642123,-0.13707888424319992,0.03235238818212349,0.19674944940605044,436.019989,1255.4,429.0083443407225,1235.058198324091
581,581,1,436.2676,428.50607,429.96628,-0.1829781484774915,1249.9635,1249.2279,1249.7885,0.27863679394130614,-0.2461538461538471,-0.047776139226023195,-0.022403584684491912,-0.17982239861218302,-0.08196787854144816,-0.11609256606326734,0.0585905265377662,0.16979182883960853,443.053986,1252.0,436.8087322821965,1253.2243262638565
582,582,1,442.69708,435.41913,428.1228,-0.15650963081315283,1247.1885,1247.6222,1248.8784,0.2615967182076364,-0.23076923076923073,-0.040958032474330164,-0.07227428372038508,-0.13976179529015714,-0.0978906975591538,-0.08196239001622163,0.08453724491633485,0.13319432358251548,450.548004,1249.3,443.0874318950969,1248.6843837707554
583,583,1,450.09048,441.67493,434.87573,-0.1591162331521634,1244.8407,1245.2203,1243.914,0.22372988324392562,-0.3032967032967022,-0.1629672851269283,-0.1551070141919005,-0.18665380396288017,-0.08838411119067147,-0.06752652502790446,0.09477463865663882,0.13094529705254754,449.809998,1243.3,450.5320396882569,1250.3169097943826
584,584,0,448.60385,448.90515,441.072,-0.15744909846349153,1244.8407,1245.2203,1243.914,0.22372988324392562,-0.17142857142857038,-0.14503320744397355,-0.17156216191246215,-0.22567507477176432,-0.10487925882745697,-0.06450591442284215,0.1136096129792632,0.13652852625995404,450.282013,1243.3,448.85587522352256,1250.3169097943826
585,585,0,449.7903,447.97495,448.25705,-0.12260997634285653,1244.8407,1245.2203,1243.914,0.22372988324392562,-0.17142857142857038,-0.005832083076852679,-0.18455430332792538,-0.17504831428990875,-0.15387351748091604,-0.01452148764676875,0.1613550344122605,0.08459757983633764,460.145996,1243.3,450.6031031700644,1250.3169097943826
586,586,1,460.3889,449.1471,447.43378,-0.09974411761521385,1241.291,1241.1,1240.0012,0.1959608709372045,-0.26813186813186407,-0.056076034545442924,-0.23722121214399292,-0.15835941592879238,-0.159212667688031,0.01672886426767406,0.17826797693844432,0.055231438014641476,466.619995,1238.9,461.79595948206935,1241.6667612982424
587,587,1,465.8864,459.12192,448.55765,-0.0949936376020819,1240.1144,1240.0602,1240.6448,0.21363206058693596,-0.10989010989010983,-0.1320944247781094,-0.21755830259885098,-0.1805080901950913,-0.1536018668387693,0.03528455532179864,0.16864754321931863,0.04443877933755824,467.964996,1241.7,466.8511185539914,1241.3159194111445
588,588,1,466.93,464.6605,458.33502,-0.09812289831260546,1248.4857,1248.4069,1249.1224,0.2496055538024624,-0.0461538461538441,-0.1651605402981394,-0.15774815213342713,-0.22408258989196211,-0.14812137017910398,0.02629644194261538,0.14997332817572295,0.060921203946103786,467.07901,1247.4,467.4644491680178,1242.8524323827528
589,589,1,466.1743,466.00986,463.87558,-0.16003101951651666,1256.2698,1256.3369,1255.8071,0.3038813505837803,0.01758241758241666,-0.4118169544330922,-0.07228397691904523,-0.39596595216932107,-0.1344134049020148,-0.033744575718416714,0.11791839305615759,0.1463204362042747,449.550995,1256.0,466.5516618995021,1246.8265892572654
590,590,1,446.88956,465.48587,465.3297,-0.13942911072950426,1287.0221,1287.1158,1287.2964,0.4913221836541508,0.4813186813186834,-0.06557635097637655,0.22810361051770955,-0.32898266531033515,-0.09697049615178654,-0.03151369302552198,0.015065703508186257,0.13058830579673875,455.384003,1285.7,447.68269469276834,1257.147346676555
591,591,0,456.46805,446.81534,464.86322,-0.1387121137205014,1287.0221,1287.1158,1287.2964,0.4913221836541508,-0.17142857142857038,-0.14902031354018813,0.2019669438811219,-0.3052716009197625,-0.08046649353058921,-0.05291156428452648,0.00595404352711415,0.1434133836705782,455.587006,1285.7,458.2095383852069,1257.147346676555
592,592,0,454.4184,455.42352,446.03305,-0.14968943000634427,1287.0221,1287.1158,1287.2964,0.4913221836541508,-0.17142857142857038,-0.1980936939845373,0.1845398863905499,-0.30561838761709537,-0.06757655524291162,-0.07849632250267602,-0.0018446183133722371,0.1646956183222963,452.479004,1285.7,455.7366130962514,1257.147346676555
593,593,1,451.36768,453.6006,454.57285,-0.1498095058048059,1284.5243,1284.9482,1285.0438,0.4913221836541508,-0.17142857142857038,-0.15253296035446634,0.16704351611690216,-0.2766591525526143,-0.0694061436440333,-0.08146871525185095,0.0038250669091934864,0.16115783094680447,452.445007,1285.7,452.04577468416073,1281.2297763038964
594,594,1,451.8184,450.56537,452.73657,-0.1545706558472686,1284.3698,1284.0836,1284.5391,0.5437046386872835,0.010989010989011061,-0.17200851195840064,0.23055277640474453,-0.2933646095951219,-0.08993505561443305,-0.08334308976376192,0.008076267176571728,0.1661740344659557,451.096985,1294.0,451.94545070586713,1287.0526040635384
595,595,1,450.11966,450.96863,449.74445,-0.15711010870013786,1286.9814,1285.958,1285.6161,0.4742821079204793,-0.41318681318681216,-0.16268550267446846,0.08318885207312343,-0.2905641368440524,-0.11046009414663294,-0.10921094161254952,0.06050437804920605,0.18703867247221906,450.377991,1283.0,450.2524753976827,1294.4149665368163
596,596,1,449.71515,449.4063,450.24203,-0.16372185012226548,1284.6715,1284.1398,1281.6718,0.4572420321868096,-0.23076923076923073,-0.17977423300004292,0.024319701565054863,-0.29524851822220655,-0.12479917122516204,-0.14692348497028995,0.08705965102367919,0.2192741155524962,448.506012,1280.3,450.1882704614332,1281.2231807189487
597,597,1,447.6379,449.10962,448.80194,-0.1182691922556629,1283.0608,1281.8927,1283.1031,0.512148942884191,0.019780219780221847,0.03870598122754196,0.08446774999089035,-0.18317302699687527,-0.10991560259747768,-0.14437194333771974,0.059714551352684664,0.1939305292145237,461.375,1289.0,448.6380729182485,1284.6025468908003
598,598,0,464.389,447.3057,448.79517,-0.12074160158097413,1283.0608,1281.8927,1283.1031,0.512148942884191,-0.17142857142857038,-0.1624041648608456,0.050266601589262494,-0.20709065407277125,-0.10976991098910216,-0.14795160264707263,0.0673957024461771,0.20185521786899496,460.674988,1289.0,463.45904747146886,1284.6025468908003
599,599,0,460.15567,464.83847,447.45758,-0.1251847840429947,1283.0608,1281.8927,1283.1031,0.512148942884191,-0.17142857142857038,-0.1706742100929908,0.020182697140389866,-0.23661090967364032,-0.08058534136727702,-0.15322455384185896,0.04759685131371505,0.21234486239562633,459.416992,1289.0,459.6948443237912,1284.6025468908003
600,600,1,461.5697,462.52313,467.338,-0.11436289487092921,1263.2906,1264.9146,1266.3038,0.36257494477753216,-0.6923076923076923,-0.10661669351012942,-0.2408131551754433,-0.23037266034320514,-0.13284531975558478,-0.17615586234282343,0.1549909472106792,0.2300625382646746,462.480988,1265.3,459.10461772776864,1286.9827307098103
601,601,1,466.87616,465.6827,466.68515,-0.1163125398661442,1260.3641,1260.8398,1258.7859,0.3467970968759859,-0.22637362637362532,-0.16021046505079756,-0.2735709652426051,-0.262688810472651,-0.14737364011003917,-0.20827904248009244,0.17575323685294908,0.26339111405237015,461.928986,1262.8,462.3215427131774,1267.4495699162565
602,602,1,466.47202,472.99475,471.7336,-0.142282978018325,1278.0486,1278.8867,1278.3413,0.4357841590407068,0.13846153846154252,-0.26101001534900614,-0.13655448455928504,-0.32225324969253816,-0.14038935240297135,-0.25029646960489393,0.1380645173820927,0.3105696180248916,454.575989,1276.9,461.6048139534531,1265.7641546847224
603,603,1,458.0457,473.83704,480.7438,-0.14096550312233713,1272.7582,1272.541,1271.7397,0.4509308930261904,-0.11868131868132062,-0.1465005007856054,-0.1302192997272813,-0.3072510047255606,-0.14162572272286345,-0.26274560519912926,0.137746996956168,0.317780938975748,454.949005,1279.3,454.0529558342434,1274.2023597526706
604,604,1,460.82642,464.962,481.9073,-0.13352725296349233,1267.5623,1269.2191,1269.5619,0.3663616282739044,-0.4659340659340619,-0.12081561228335111,-0.2863820935195052,-0.28156347172111207,-0.1322145248540879,-0.20463777444537934,0.16482607184917764,0.2642843015155205,457.054993,1265.9,456.0390462335838,1283.1039100991593
605,605,0,461.80234,466.80585,471.25372,-0.13430072942930593,1267.5623,1269.2191,1269.5619,0.3663616282739044,-0.17142857142857038,-0.15527485538696065,-0.29844968954937895,-0.2724896827242328,-0.11564464146436004,-0.20614997020320902,0.15243969098092802,0.2636573513966869,456.835999,1265.9,457.5803839509656,1283.1039100991593
606,606,0,459.8821,466.40692,471.7191,-0.12774547099594202,1267.5623,1269.2191,1269.5619,0.3663616282739044,-0.17142857142857038,-0.1245209507484004,-0.3128386801190686,-0.2474183191958207,-0.10435230224133418,-0.19263953587503346,0.14540697165910976,0.2472607001046454,458.691986,1265.9,456.321167289983,1283.1039100991593
607,607,1,461.68634,463.23734,470.1097,-0.12948309993003226,1281.224,1280.6107,1279.3834,0.49195329757021167,0.26593406593406405,-0.15932077238004785,-0.12328937206681888,-0.2596226679499806,-0.12303290408319856,-0.17940103539761554,0.1191712422122384,0.2388150969623235,458.200012,1285.8,458.390644789443,1263.6794693269871
608,608,1,459.992,464.50626,466.13068,-0.14053112237846022,1277.8898,1279.8326,1280.1329,0.4364152729567694,-0.36483516483516276,-0.19839040148063442,-0.23329696155139074,-0.2911490343936992,-0.11771540103050637,-0.187925593016808,0.1394460650563829,0.2524161771936122,455.071991,1277.0,457.4358735569972,1286.4800750728589
609,609,1,456.25168,462.61636,467.33377,-0.13726055176939722,1271.3315,1271.1748,1269.9957,0.4105396023982335,-0.2615384615384585,-0.1383046361328079,-0.28611630909391905,-0.2797796569741147,-0.12298344187128563,-0.18113568430641347,0.15632884841968786,0.24443081482054785,455.997986,1272.9,454.68789190673255,1276.3910286213832
610,610,1,458.40814,458.7372,465.4251,-0.14208163198653123,1245.3876,1244.9595,1245.2585,0.24266330072578057,-0.756043956043958,-0.17225999968475064,-0.5497576902449126,-0.2890459257988665,-0.1617904311828089,-0.18210347834064944,0.2520324036862578,0.24715362686577302,454.632996,1246.3,456.8297735639623,1272.1271596751108
611,611,1,456.16016,461.0606,461.40704,-0.17944619570338038,1253.3519,1252.767,1252.075,0.29252130009466715,0.002197802197805271,-0.3088237043248356,-0.44866071630700766,-0.3662848154305839,-0.15417723993491528,-0.21150092094341733,0.22197582862607712,0.28753300229732104,444.053986,1254.2,454.9784469858529,1244.708183092531
612,612,0,443.34564,459.13632,464.30536,-0.18042091224240475,1253.3519,1252.767,1252.075,0.29252130009466715,-0.17142857142857038,-0.15611932828796157,-0.43205147005851785,-0.34044193078762586,-0.16957171918050995,-0.2648228510646937,0.23225030152331505,0.32638203712367897,443.778015,1254.2,443.3518502691926,1244.708183092531
613,613,0,446.6024,446.03192,462.9491,-0.18166067358150362,1253.3519,1252.767,1252.075,0.29252130009466715,-0.17142857142857038,-0.157231547875459,-0.4154011100374835,-0.32063949861245533,-0.12718062995467583,-0.2844472182908697,0.18970383459685403,0.33854692561364663,443.427002,1254.2,444.7181492490111,1244.708183092531
614,614,1,445.7284,449.9388,449.32266,-0.17841834446682237,1248.2665,1247.6494,1247.1315,0.2401388450615345,-0.3538461538461518,-0.1384231472042296,-0.47920376057477215,-0.2876075621440479,-0.13256810405248798,-0.28938756157308054,0.2092052433735787,0.33579652400867377,444.345001,1245.9,443.1492475767372,1256.2134626239438
615,615,1,447.80972,449.65265,454.19135,-0.16868779691438252,1237.0901,1238.8494,1238.3376,0.18333859261596785,-0.3692307692307682,-0.1111963401421588,-0.5518464338034474,-0.2438404009822252,-0.1412287927153315,-0.2923872576310813,0.2337178919138314,0.3292123427151292,447.100006,1236.9,443.92810375687833,1245.5931433318065
616,616,1,451.13074,452.0761,454.05832,-0.15739261900668056,1230.0671,1230.2065,1231.6107,0.0804670242978851,-0.5296703296703327,-0.10463061039448887,-0.6965006299002031,-0.22392478118515036,-0.16583008054610748,-0.27826607074263654,0.28925225921287945,0.3133779212512089,450.298004,1220.6,446.8303772664612,1237.809181759574
617,617,1,454.23434,455.33862,456.34814,-0.1455746767688828,1219.2281,1225.8816,1225.9878,0.10129378352792706,-0.09890109890109385,-0.10243691058444082,-0.6267253512364447,-0.21011216266163987,-0.1709065034406021,-0.2377012950171702,0.2779494138439733,0.27688603068052653,453.644012,1223.9,450.1153743219272,1218.713510793681
618,618,1,457.20822,457.98566,459.15497,-0.0590242623381092,1220.4817,1217.4071,1222.0986,0.053329125907225716,-0.3384615384615404,0.2111663722255946,-0.6709813686203894,-0.03447407209010456,-0.18926586166136405,-0.14266041381657313,0.304840094516003,0.16169290617966747,478.148987,1216.3,453.8486354644711,1222.961305077423
619,619,0,487.7715,460.47623,461.29343,0.13637761655516134,1220.4817,1217.4071,1222.0986,0.053329125907225716,-0.17142857142857038,0.6679447390106769,-0.6326876124640912,0.31942440285602236,-0.2068799612723924,0.06683157739558732,0.31218863720353873,-0.08532836074361583,533.473022,1216.3,480.76261553829625,1222.961305077423
620,620,0,546.702,491.0192,463.43234,0.2087367330383756,1220.4817,1217.4071,1222.0986,0.053329125907225716,-0.17142857142857038,0.15161478115554555,-0.6067520600982848,0.28572051501347173,-0.23480946616596698,0.20631439294247012,0.3317882744622771,-0.19397753974798626,553.960022,1216.3,538.1719594821839,1222.961305077423
621,621,1,548.29297,540.6051,495.04684,0.17479105369148007,1213.4694,1216.1511,1214.0981,0.053329125907225716,-0.17142857142857038,-0.29447688385304915,-0.5820456973172752,0.01190716074756637,-0.2542786261224803,0.23066612822513322,0.34393665602487133,-0.15741628236954563,544.348999,1216.3,550.9355220477487,1216.626131850383
622,622,1,539.26935,543.44525,538.49744,0.18280499096078806,1212.2643,1210.4974,1212.2544,0.026822341432628072,-0.2637362637362637,-0.1183998301953923,-0.5935181066452464,-0.13844003249002804,-0.24441097517702137,0.2576202692763623,0.33753960925001425,-0.1486015615955424,546.617981,1212.1,539.6783797265228,1217.4399384850933
623,623,1,551.9239,543.7921,546.91785,0.17030906919628297,1210.1941,1210.298,1209.1287,0.04196907541811257,-0.11868131868131562,-0.20446628744260004,-0.532488510750558,-0.28037259806845716,-0.2473688558525442,0.258759925544397,0.32629879956264385,-0.12013001168601478,543.080017,1214.5,549.094474383233,1210.797636289805
624,624,1,550.7632,560.5736,554.1067,0.1606738066657829,1213.6881,1210.8956,1210.9677,0.028715683180815077,-0.21758241758241453,-0.1924619725783957,-0.5268305938729005,-0.31472877769538504,-0.25481158644839774,0.24550465379501707,0.33180815568762156,-0.10202056386434355,540.35199,1212.4,546.3671071051039,1215.4932272809872
625,625,1,552.7089,564.3816,571.8889,0.28177037479848455,1214.9106,1215.7894,1213.6996,0.20605869359419415,0.44615384615384523,0.3561339732091332,-0.2032186564444424,-0.0636925058232494,-0.22774573746887494,0.35416539376119205,0.23313298172676822,-0.24413158140065605,574.638,1240.5,543.8558552602125,1212.7274940606494
626,626,0,591.90216,568.6235,577.19885,0.33649451818766485,1214.9106,1215.7894,1213.6996,0.20605869359419415,-0.17142857142857038,0.07761233894708955,-0.18918162247663403,-0.015242269951301568,-0.23592690764032587,0.46691746505976334,0.2374027481348846,-0.3476472711877223,590.132019,1240.5,579.188946968795,1212.7274940606494
627,627,0,591.7547,593.3805,580.7921,0.31062636891977524,1214.9106,1215.7894,1213.6996,0.20605869359419415,-0.17142857142857038,-0.2605807758368185,-0.1640754463807806,-0.1360784523421019,-0.21942601155035302,0.48992252842942086,0.21658592724160108,-0.34167500195537337,582.807983,1240.5,590.8009593478818,1212.7274940606494
628,628,1,581.59845,589.4086,589.97473,0.32356033759513636,1238.2188,1219.5873,1220.3047,0.2281476806563587,-0.09450549450549345,-0.09775367792462786,-0.10696368982612785,-0.17799151924846712,-0.2363274890368099,0.5231146652795045,0.21898363864461623,-0.36050532987568007,586.469971,1244.0,582.123587687032,1239.8012237285916
629,629,1,589.33527,585.1949,587.79236,0.33694291018819644,1245.692,1241.538,1224.9923,0.20921426317450287,-0.2373626373626363,-0.09587118083677089,-0.12240078390403351,-0.22796824087478773,-0.23823502268615093,0.5392806781719831,0.22425405495825323,-0.3635493646175355,590.258972,1241.0,588.282910415442,1240.2113135516752
630,630,1,590.33844,589.6047,588.4581,0.3107358806474889,1251.1869,1254.1974,1250.4097,0.3480593247081103,0.3120879120879132,-0.2620028345874079,0.11209293025774925,-0.29870840398062243,-0.20816369199419116,0.5099570854989711,0.1431938959641692,-0.3245781114525583,582.838989,1263.0,592.3678038651929,1241.3430841319723
631,631,1,581.249,586.9657,586.8226,0.3084896081304933,1268.6848,1262.338,1265.1024,0.35373934995266687,-0.15164835164834858,-0.16145521665438547,0.11656038963096521,-0.291362110996991,-0.19640492935003362,0.4905502196698603,0.13142656697748745,-0.31001192923884335,582.203003,1263.9,583.4565667626944,1263.8164549802457
632,632,1,579.1487,578.43353,579.1557,0.29762536024880815,1273.9303,1275.7935,1269.7323,0.4269485642158406,0.08351648351648261,-0.1976192198813064,0.23287786319348197,-0.3096995278951219,-0.1915434346522804,0.4604331355001973,0.1004072397686313,-0.2812436277245546,579.127014,1275.5,582.5664045689542,1263.3768925002123
633,633,0,599.65436,599.6697,599.7071,0.396481235890743,1273.9303,1275.7935,1269.7323,0.4269485642158406,-0.17142857142857038,0.26280434055543744,0.22071120261434618,-0.124011256798299,-0.18267588091767495,0.45111376403098247,0.09508282759975284,-0.31200262803370615,607.116028,1275.5,576.5601071665511,1263.3768925002123
634,634,0,679.76154,675.6374,675.6318,0.6710127410304572,1273.9303,1275.7935,1269.7323,0.4269485642158406,-0.17142857142857038,1.0,0.20383832087809517,0.3142091100895612,-0.16111469716103732,0.49315633542851317,0.07923269872491345,-0.4376806253530542,684.843994,1275.5,608.9218637432394,1263.3768925002123
635,635,1,718.4433,715.26855,716.1989,0.7810685095581538,1279.5201,1279.2557,1281.0841,0.4603976017671192,-0.05494505494505489,0.30980296207870356,0.23732678310059424,0.32230635958315357,-0.12276718507669715,0.5201678224418397,0.036534567770899695,-0.4617519800322716,716.004028,1280.8,692.3417401411125,1276.8227350422071
636,636,1,707.5368,709.12744,708.6908,0.7404510526558759,1283.7961,1283.8591,1283.3918,0.5007888923950778,-0.030769230769227718,-0.3224739684154795,0.2698653052715315,0.050569621027778955,-0.08180575703914472,0.5234543107158784,-0.00833543750272514,-0.4081575324448199,704.504028,1287.2,711.2071501334068,1279.09255196648
637,637,1,697.24854,698.865,698.95514,0.711485334889705,1290.5594,1291.3312,1290.9545,0.47617544966866543,-0.2571428571428581,-0.2735792438559355,0.19333473816243396,-0.17259923994144033,-0.05975554113801307,0.4972659152813706,-0.011001874893205033,-0.3401936947650953,696.302979,1283.3,695.9949492490879,1290.581162113233
638,638,1,775.4177,775.6427,775.4906,0.9849256079003301,1302.6266,1300.123,1299.0532,0.649731776585674,0.4329670329670341,0.9954208128281039,0.44068552578894027,0.10478291651614524,0.003394308654432021,0.7213917792069791,-0.12523083831098503,-0.5834883303525473,773.721985,1310.8,695.3034920521748,1283.4152367083068
639,639,1,779.69507,780.392,780.5877,0.9906969352876689,1288.26,1291.4341,1293.2172,0.5228778794572433,-0.6131868131868101,-0.127810596364504,0.1791756535075858,-0.007161362007770233,0.000336833278760551,0.7847283953930002,-0.06268658604068911,-0.6127947576665365,775.356018,1290.7,797.4006222273528,1310.8852925140263
640,640,0,783.37695,785.168,785.50366,1.0,1288.26,1291.4341,1293.2172,0.5228778794572433,-0.17142857142857038,-0.11299020588845515,0.13758480177404236,-0.07139970924591346,-0.011816781149466382,0.7226367850558681,-0.04207641473766932,-0.5480055930884471,777.98999,1290.7,772.4732002736505,1310.8852925140263
641,641,0,771.61945,773.74634,774.456,0.959845165335981,1288.26,1291.4341,1293.2172,0.5228778794572433,-0.17142857142857038,-0.32053264560945455,0.09623921196780666,-0.21815454694572256,-0.0023556786259554263,0.6348436498621172,-0.04127646278280395,-0.4448072415283367,766.620972,1290.7,783.4843711726526,1310.8852925140263
642,642,1,767.9576,769.651,770.3805,0.9508846435314942,1283.9106,1284.701,1283.9583,0.4667087409277366,-0.367032967032968,-0.1896305272840803,-0.0384154654984917,-0.3144244505129534,-0.005905349844756103,0.6121514860611943,-0.007266343913802986,-0.40604240999314045,764.083984,1281.8,769.3643967228812,1290.06207058428
643,643,1,741.0242,742.2612,742.8871,0.85128008573222,1274.2653,1273.784,1273.6567,0.4086462606500474,-0.3736263736263736,-0.57000423125728,-0.1692915178949023,-0.43833079028416017,-0.009471339430043968,0.5045040579179676,0.025895345820203808,-0.2911198710402123,735.882996,1272.6,763.1457155222508,1280.6018531754469
